id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
0,502497.4511,470.4,190,202,0.722214913,0.371809263,2.825486983,0.685840464,gaze,,,,502497.451067 502497.459467 502497.467867 502497.484667 502497.493067 502497.501467 502497.509867 502497.518267 502497.526667 502497.535067 502497.543467 502497.551867 502497.560267 502497.577067 502497.585467 502497.593867 502497.602267 502497.610667 502497.619067 502497.627467 502497.644267 502497.652667 502497.661067 502497.669467 502497.677867 502497.686267 502497.694667 502497.703067 502497.711467 502497.719867 502497.728267 502497.736667 502497.745067 502497.753467 502497.770267 502497.778667 502497.787067 502497.795467 502497.803867 502497.812267 502497.820667 502497.829067 502497.837467 502497.845867 502497.854267 502497.862667 502497.871067 502497.879467 502497.887867 502497.896267 502497.904667 502497.913067 502497.921467
1,502499.2235,344.4,234,242,0.381910597,0.629197426,2.374040916,0.690918156,gaze,,,,502499.223467 502499.231867 502499.240267 502499.248667 502499.257067 502499.265467 502499.273867 502499.282267 502499.290667 502499.299067 502499.307467 502499.315867 502499.324267 502499.332667 502499.341067 502499.349467 502499.357867 502499.366267 502499.374667 502499.383067 502499.391467 502499.399867 502499.408267 502499.416667 502499.425067 502499.433467 502499.441867 502499.450267 502499.458667 502499.467067 502499.475467 502499.483867 502499.492267 502499.500667 502499.509067 502499.517467 502499.525867 502499.534267 502499.542667 502499.551067 502499.559467 502499.567867
2,502500.3995,336,263,272,0.696876932,0.471483363,2.527362696,0.698594467,gaze,,,,502500.399467 502500.416267 502500.433067 502500.441467 502500.449867 502500.458267 502500.466667 502500.475067 502500.483467 502500.491867 502500.500267 502500.508667 502500.517067 502500.525467 502500.533867 502500.542267 502500.550667 502500.559067 502500.567467 502500.575867 502500.584267 502500.592667 502500.601067 502500.609467 502500.617867 502500.626267 502500.634667 502500.643067 502500.651467 502500.659867 502500.668267 502500.676667 502500.685067 502500.693467 502500.701867 502500.710267 502500.718667 502500.727067 502500.735467
3,502501.4075,319.2,290,298,0.610591178,0.743209398,2.860703229,0.864218602,gaze,,,,502501.407467 502501.415867 502501.424267 502501.432667 502501.441067 502501.449467 502501.457867 502501.466267 502501.474667 502501.483067 502501.491467 502501.499867 502501.508267 502501.516667 502501.525067 502501.533467 502501.541867 502501.550267 502501.558667 502501.567067 502501.575467 502501.583867 502501.592267 502501.600667 502501.609067 502501.617467 502501.625867 502501.634267 502501.642667 502501.651067 502501.659467 502501.667867 502501.676267 502501.684667 502501.693067 502501.701467 502501.709867 502501.718267 502501.726667
4,502502.7263,319.2,324,331,0.656462996,0.152461712,1.432635429,0.734822122,gaze,,,,502502.726267 502502.743067 502502.751467 502502.768267 502502.776667 502502.785067 502502.793467 502502.801867 502502.810267 502502.818667 502502.827067 502502.835467 502502.843867 502502.852267 502502.860667 502502.869067 502502.877467 502502.885867 502502.894267 502502.902667 502502.911067 502502.919467 502502.927867 502502.936267 502502.944667 502502.953067 502502.961467 502502.978267 502502.986667 502502.995067 502503.003467 502503.011867 502503.020267 502503.028667 502503.037067 502503.045467
5,502504.7003,302.4,373,381,0.746408056,0.470057916,2.997365261,0.757117045,gaze,,,,502504.700267 502504.708667 502504.717067 502504.725467 502504.742267 502504.750667 502504.759067 502504.767467 502504.775867 502504.784267 502504.792667 502504.801067 502504.809467 502504.817867 502504.826267 502504.834667 502504.843067 502504.851467 502504.859867 502504.868267 502504.876667 502504.885067 502504.893467 502504.901867 502504.910267 502504.918667 502504.927067 502504.935467 502504.943867 502504.952267 502504.960667 502504.969067 502504.977467 502504.985867 502504.994267 502505.002667
6,502505.8931,310.8,404,411,0.631831226,0.721154257,2.90359237,0.794254886,gaze,,,,502505.893067 502505.901467 502505.909867 502505.918267 502505.926667 502505.935067 502505.943467 502505.951867 502505.960267 502505.968667 502505.977067 502505.985467 502505.993867 502506.002267 502506.010667 502506.019067 502506.027467 502506.035867 502506.044267 502506.052667 502506.061067 502506.069467 502506.077867 502506.086267 502506.094667 502506.103067 502506.111467 502506.119867 502506.128267 502506.136667 502506.145067 502506.153467 502506.161867 502506.170267 502506.178667 502506.187067 502506.195467 502506.203867
7,502512.3443,369.6,569,578,0.370113502,0.129379271,2.921520934,0.552840547,gaze,,,,502512.344267 502512.352667 502512.361067 502512.369467 502512.377867 502512.386267 502512.394667 502512.403067 502512.411467 502512.419867 502512.428267 502512.436667 502512.445067 502512.453467 502512.461867 502512.470267 502512.487067 502512.495467 502512.503867 502512.512267 502512.520667 502512.529067 502512.537467 502512.545867 502512.554267 502512.562667 502512.571067 502512.579467 502512.587867 502512.596267 502512.604667 502512.621467 502512.629867 502512.638267 502512.646667 502512.655067 502512.663467 502512.671867 502512.688667 502512.697067 502512.705467 502512.713867
8,502515.1667,487.2,641,653,0.740664073,0.573143563,2.459767122,0.709060773,gaze,,,,502515.166667 502515.183467 502515.200267 502515.208667 502515.217067 502515.225467 502515.233867 502515.242267 502515.250667 502515.259067 502515.267467 502515.275867 502515.284267 502515.292667 502515.301067 502515.309467 502515.317867 502515.326267 502515.334667 502515.343067 502515.351467 502515.359867 502515.368267 502515.376667 502515.385067 502515.393467 502515.401867 502515.410267 502515.418667 502515.427067 502515.435467 502515.443867 502515.452267 502515.460667 502515.469067 502515.477467 502515.485867 502515.494267 502515.502667 502515.511067 502515.519467 502515.527867 502515.536267 502515.544667 502515.553067 502515.561467 502515.569867 502515.578267 502515.586667 502515.595067 502515.603467 502515.611867 502515.620267 502515.628667 502515.637067 502515.645467 502515.653867
9,502518.2579,361.2,719,728,0.624162221,0.514754131,2.353082513,0.662286627,gaze,,,,502518.257867 502518.266267 502518.274667 502518.283067 502518.291467 502518.299867 502518.308267 502518.316667 502518.325067 502518.333467 502518.341867 502518.350267 502518.358667 502518.367067 502518.375467 502518.383867 502518.392267 502518.400667 502518.409067 502518.417467 502518.425867 502518.434267 502518.442667 502518.451067 502518.459467 502518.467867 502518.476267 502518.484667 502518.493067 502518.501467 502518.509867 502518.518267 502518.526667 502518.535067 502518.543467 502518.551867 502518.568667 502518.577067 502518.585467 502518.593867 502518.602267 502518.610667 502518.619067
10,502519.5683,336,753,762,0.548590001,0.479829087,2.35624857,0.759877623,gaze,,,,502519.568267 502519.576667 502519.585067 502519.593467 502519.601867 502519.610267 502519.618667 502519.627067 502519.635467 502519.643867 502519.652267 502519.660667 502519.677467 502519.685867 502519.694267 502519.702667 502519.711067 502519.719467 502519.727867 502519.736267 502519.753067 502519.761467 502519.769867 502519.778267 502519.786667 502519.795067 502519.803467 502519.811867 502519.820267 502519.828667 502519.837067 502519.845467 502519.853867 502519.862267 502519.870667 502519.879067 502519.887467 502519.895867 502519.904267
11,502520.6519,562.8,781,795,0.547613449,0.508119579,2.365510216,0.807941891,gaze,,,,502520.651867 502520.660267 502520.668667 502520.677067 502520.693867 502520.702267 502520.710667 502520.719067 502520.727467 502520.735867 502520.744267 502520.761067 502520.769467 502520.777867 502520.786267 502520.794667 502520.803067 502520.811467 502520.819867 502520.828267 502520.836667 502520.845067 502520.853467 502520.861867 502520.870267 502520.878667 502520.887067 502520.903867 502520.912267 502520.920667 502520.929067 502520.937467 502520.945867 502520.954267 502520.962667 502520.971067 502520.979467 502520.987867 502520.996267 502521.004667 502521.013067 502521.021467 502521.029867 502521.038267 502521.046667 502521.055067 502521.063467 502521.071867 502521.080267 502521.088667 502521.097067 502521.105467 502521.113867 502521.122267 502521.130667 502521.139067 502521.147467 502521.155867 502521.164267 502521.172667 502521.181067 502521.189467 502521.197867 502521.206267 502521.214667
12,502521.7187,428.4,808,819,0.529420359,0.523854146,2.934089468,0.838438344,gaze,,,,502521.718667 502521.727067 502521.735467 502521.743867 502521.752267 502521.760667 502521.769067 502521.777467 502521.785867 502521.794267 502521.802667 502521.811067 502521.819467 502521.827867 502521.836267 502521.844667 502521.853067 502521.861467 502521.869867 502521.878267 502521.886667 502521.895067 502521.903467 502521.911867 502521.920267 502521.928667 502521.937067 502521.945467 502521.953867 502521.962267 502521.970667 502521.979067 502521.987467 502521.995867 502522.004267 502522.012667 502522.021067 502522.029467 502522.037867 502522.046267 502522.054667 502522.063067 502522.071467 502522.079867 502522.088267 502522.096667 502522.105067 502522.113467 502522.121867 502522.130267 502522.138667 502522.147067
