id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
0,503380.8623,310.8,40,48,0.283001156,0.359664582,2.730338111,0.863879488,gaze,,,,503380.862266 503380.870666 503380.887466 503380.895866 503380.904266 503380.912666 503380.921066 503380.929466 503380.937866 503380.946266 503380.954666 503380.963066 503380.971466 503380.979866 503380.988266 503380.996666 503381.005066 503381.013466 503381.021866 503381.030266 503381.038666 503381.047066 503381.055466 503381.063866 503381.072266 503381.080666 503381.089066 503381.097466 503381.105866 503381.114266 503381.122666 503381.131066 503381.139466 503381.147866 503381.156266 503381.164666 503381.173066
1,503383.3907,319.2,106,113,0.387683158,0.644113739,2.337320175,0.954948961,gaze,,,,503383.390666 503383.399066 503383.407466 503383.415866 503383.424266 503383.432666 503383.441066 503383.449466 503383.457866 503383.466266 503383.483066 503383.491466 503383.499866 503383.508266 503383.516666 503383.525066 503383.533466 503383.541866 503383.550266 503383.558666 503383.567066 503383.575466 503383.583866 503383.592266 503383.600666 503383.609066 503383.617466 503383.625866 503383.634266 503383.642666 503383.651066 503383.659466 503383.667866 503383.676266 503383.684666 503383.693066 503383.701466 503383.709866
2,503384.3987,310.8,130,138,0.494217263,0.540113334,2.683629454,0.863051485,gaze,,,,503384.398666 503384.407066 503384.415466 503384.423866 503384.432266 503384.440666 503384.449066 503384.457466 503384.465866 503384.474266 503384.482666 503384.491066 503384.499466 503384.507866 503384.516266 503384.533066 503384.541466 503384.549866 503384.558266 503384.566666 503384.575066 503384.583466 503384.591866 503384.600266 503384.608666 503384.617066 503384.625466 503384.633866 503384.642266 503384.650666 503384.659066 503384.667466 503384.675866 503384.684266 503384.692666 503384.701066 503384.709466
3,503389.2035,495.6,255,268,0.692291145,0.241618946,1.954222542,0.735410565,gaze,,,,503389.203466 503389.211866 503389.228666 503389.237066 503389.245466 503389.253866 503389.262266 503389.270666 503389.279066 503389.287466 503389.295866 503389.304266 503389.312666 503389.321066 503389.329466 503389.337866 503389.346266 503389.354666 503389.363066 503389.371466 503389.379866 503389.388266 503389.396666 503389.405066 503389.413466 503389.421866 503389.430266 503389.438666 503389.447066 503389.455466 503389.463866 503389.472266 503389.480666 503389.489066 503389.497466 503389.505866 503389.514266 503389.522666 503389.531066 503389.539466 503389.547866 503389.556266 503389.564666 503389.573066 503389.581466 503389.598266 503389.606666 503389.615066 503389.623466 503389.631866 503389.640266 503389.648666 503389.657066 503389.665466 503389.673866 503389.682266 503389.690666 503389.699066
4,503390.5139,336,288,296,0.45591668,0.546047548,2.845451822,0.805639644,gaze,,,,503390.513866 503390.522266 503390.530666 503390.539066 503390.547466 503390.555866 503390.564266 503390.572666 503390.581066 503390.589466 503390.597866 503390.606266 503390.614666 503390.623066 503390.631466 503390.639866 503390.648266 503390.656666 503390.665066 503390.673466 503390.681866 503390.690266 503390.698666 503390.707066 503390.715466 503390.723866 503390.732266 503390.740666 503390.749066 503390.757466 503390.765866 503390.774266 503390.782666 503390.791066 503390.799466 503390.807866 503390.816266 503390.824666 503390.833066 503390.841466 503390.849866
5,503391.5219,302.4,314,321,0.319203236,0.569442447,2.856477345,0.712630047,gaze,,,,503391.521866 503391.530266 503391.538666 503391.547066 503391.555466 503391.563866 503391.572266 503391.580666 503391.589066 503391.597466 503391.605866 503391.614266 503391.622666 503391.631066 503391.639466 503391.647866 503391.656266 503391.664666 503391.673066 503391.681466 503391.689866 503391.698266 503391.706666 503391.723466 503391.731866 503391.740266 503391.748666 503391.757066 503391.765466 503391.773866 503391.782266 503391.790666 503391.799066 503391.807466 503391.815866 503391.824266
6,503392.5299,327.6,341,349,0.305119019,0.349350594,2.839817542,0.962143794,gaze,,,,503392.529866 503392.538266 503392.546666 503392.555066 503392.563466 503392.571866 503392.580266 503392.588666 503392.597066 503392.605466 503392.622266 503392.630666 503392.639066 503392.647466 503392.655866 503392.664266 503392.672666 503392.681066 503392.689466 503392.697866 503392.706266 503392.714666 503392.723066 503392.731466 503392.748266 503392.756666 503392.765066 503392.773466 503392.781866 503392.790266 503392.798666 503392.807066 503392.815466 503392.823866 503392.832266 503392.840666 503392.849066 503392.857466
7,503393.9411,302.4,377,385,0.601811987,0.75160891,2.899317007,0.830375683,gaze,,,,503393.941066 503393.949466 503393.957866 503393.966266 503393.974666 503393.983066 503393.999866 503394.008266 503394.016666 503394.025066 503394.033466 503394.041866 503394.050266 503394.067066 503394.075466 503394.083866 503394.092266 503394.100666 503394.109066 503394.117466 503394.125866 503394.134266 503394.142666 503394.151066 503394.159466 503394.167866 503394.176266 503394.184666 503394.193066 503394.201466 503394.209866 503394.218266 503394.226666 503394.235066 503394.243466
8,503396.0579,302.4,432,439,0.479713082,0.568747572,2.803383365,0.880029134,gaze,,,,503396.057866 503396.066266 503396.074666 503396.083066 503396.091466 503396.099866 503396.108266 503396.116666 503396.125066 503396.133466 503396.141866 503396.150266 503396.158666 503396.167066 503396.175466 503396.183866 503396.192266 503396.200666 503396.209066 503396.217466 503396.225866 503396.234266 503396.242666 503396.251066 503396.259466 503396.267866 503396.276266 503396.284666 503396.293066 503396.301466 503396.309866 503396.318266 503396.326666 503396.335066 503396.343466 503396.351866 503396.360266
9,503397.7463,310.8,475,483,0.529946688,0.5519129,2.284991516,0.854685276,gaze,,,,503397.746266 503397.754666 503397.763066 503397.771466 503397.779866 503397.788266 503397.796666 503397.805066 503397.813466 503397.821866 503397.830266 503397.838666 503397.847066 503397.855466 503397.863866 503397.872266 503397.880666 503397.897466 503397.905866 503397.914266 503397.922666 503397.931066 503397.939466 503397.947866 503397.956266 503397.964666 503397.981466 503397.989866 503397.998266 503398.006666 503398.015066 503398.023466 503398.031866 503398.040266 503398.057066
