id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
0,499075.971,478.8,0,10,0.548575678,0.532492014,2.370570973,0.841263046,gaze,,,,499075.970957 499075.979357 499075.987757 499075.996157 499076.004557 499076.021357 499076.029757 499076.038157 499076.046557 499076.054957 499076.063357 499076.071757 499076.080157 499076.088557 499076.096957 499076.105357 499076.113757 499076.122157 499076.130557 499076.138957 499076.147357 499076.155757 499076.164157 499076.172557 499076.180957 499076.189357 499076.197757 499076.206157 499076.214557 499076.222957 499076.231357 499076.239757 499076.248157 499076.256557 499076.264957 499076.273357 499076.281757 499076.290157 499076.298557 499076.306957 499076.315357 499076.323757 499076.332157 499076.340557 499076.348957 499076.357357 499076.365757 499076.374157 499076.382557 499076.390957 499076.399357 499076.407757 499076.416157 499076.424557 499076.432957 499076.441357 499076.449757
1,499083.3294,394.8,215,227,0.383359123,0.376420384,2.780080473,0.929948824,gaze,,,,499083.329357 499083.337757 499083.346157 499083.354557 499083.362957 499083.371357 499083.379757 499083.388157 499083.396557 499083.413357 499083.421757 499083.430157 499083.438557 499083.446957 499083.455357 499083.463757 499083.472157 499083.480557 499083.497357 499083.505757 499083.514157 499083.522557 499083.530957 499083.539357 499083.547757 499083.556157 499083.564557 499083.572957 499083.581357 499083.589757 499083.598157 499083.606557 499083.614957 499083.623357 499083.631757 499083.640157 499083.648557 499083.656957 499083.665357 499083.673757 499083.682157 499083.690557 499083.698957 499083.707357 499083.715757 499083.724157
2,499085.6562,705.6,285,306,0.559800489,0.703407037,2.467733604,0.959239434,gaze,,,,499085.656157 499085.664557 499085.672957 499085.681357 499085.689757 499085.698157 499085.706557 499085.714957 499085.723357 499085.731757 499085.740157 499085.748557 499085.756957 499085.765357 499085.773757 499085.782157 499085.790557 499085.798957 499085.807357 499085.815757 499085.824157 499085.832557 499085.840957 499085.849357 499085.857757 499085.866157 499085.874557 499085.882957 499085.891357 499085.899757 499085.908157 499085.916557 499085.924957 499085.933357 499085.941757 499085.950157 499085.958557 499085.966957 499085.975357 499085.983757 499085.992157 499086.000557 499086.008957 499086.017357 499086.025757 499086.034157 499086.042557 499086.050957 499086.059357 499086.067757 499086.076157 499086.084557 499086.092957 499086.101357 499086.109757 499086.118157 499086.126557 499086.134957 499086.143357 499086.151757 499086.160157 499086.168557 499086.176957 499086.185357 499086.193757 499086.202157 499086.210557 499086.218957 499086.227357 499086.235757 499086.244157 499086.252557 499086.260957 499086.269357 499086.277757 499086.286157 499086.294557 499086.302957 499086.311357 499086.319757 499086.328157 499086.336557 499086.344957 499086.353357 499086.361757
3,499093.8294,453.6,529,542,0.485458817,0.555269207,2.364831889,0.886122396,gaze,,,,499093.829356 499093.837756 499093.846156 499093.854556 499093.862956 499093.871356 499093.879756 499093.888156 499093.896556 499093.904956 499093.913356 499093.921756 499093.930156 499093.938556 499093.946956 499093.955356 499093.963756 499093.972156 499093.980556 499093.988956 499093.997356 499094.005756 499094.014156 499094.022556 499094.030956 499094.039356 499094.047756 499094.056156 499094.064556 499094.072956 499094.081356 499094.089756 499094.098156 499094.106556 499094.114956 499094.123356 499094.131756 499094.140156 499094.148556 499094.156956 499094.165356 499094.173756 499094.182156 499094.190556 499094.198956 499094.207356 499094.215756 499094.224156 499094.232556 499094.240956 499094.249356 499094.257756 499094.266156 499094.274556 499094.282956
4,499094.8374,403.2,559,571,0.48903602,0.623771399,1.863976558,0.595060322,gaze,,,,499094.837356 499094.845756 499094.854156 499094.862556 499094.870956 499094.879356 499094.887756 499094.896156 499094.904556 499094.912956 499094.921356 499094.929756 499094.938156 499094.946556 499094.954956 499094.963356 499094.971756 499094.980156 499094.988556 499094.996956 499095.005356 499095.013756 499095.022156 499095.030556 499095.038956 499095.047356 499095.055756 499095.064156 499095.072556 499095.080956 499095.089356 499095.097756 499095.106156 499095.114556 499095.122956 499095.131356 499095.139756 499095.148156 499095.156556 499095.164956 499095.173356 499095.181756 499095.190156 499095.198556 499095.206956 499095.215356 499095.223756 499095.232156 499095.240556
5,499097.9958,352.8,653,664,0.422500801,0.683814912,2.767864059,0.914458798,gaze,,,,499097.995756 499098.004156 499098.012556 499098.020956 499098.029356 499098.037756 499098.046156 499098.054556 499098.062956 499098.071356 499098.079756 499098.088156 499098.096556 499098.104956 499098.113356 499098.121756 499098.130156 499098.138556 499098.146956 499098.155356 499098.163756 499098.172156 499098.180556 499098.188956 499098.197356 499098.205756 499098.214156 499098.222556 499098.230956 499098.239356 499098.247756 499098.256156 499098.264556 499098.272956 499098.281356 499098.289756 499098.298156 499098.306556 499098.314956 499098.323356 499098.331756 499098.340156 499098.348556
6,499099.4154,336,695,705,0.319577619,0.307357393,2.228236317,0.941777325,gaze,,,,499099.415356 499099.423756 499099.432156 499099.440556 499099.448956 499099.457356 499099.465756 499099.474156 499099.482556 499099.490956 499099.499356 499099.507756 499099.516156 499099.524556 499099.532956 499099.541356 499099.549756 499099.558156 499099.566556 499099.574956 499099.583356 499099.591756 499099.600156 499099.608556 499099.616956 499099.625356 499099.633756 499099.642156 499099.650556 499099.658956 499099.667356 499099.675756 499099.684156 499099.692556 499099.700956 499099.709356 499099.717756 499099.726156 499099.734556 499099.742956 499099.751356
7,499102.7922,327.6,796,806,0.412139241,0.641996815,2.983976004,0.98342993,gaze,,,,499102.792156 499102.800556 499102.808956 499102.817356 499102.825756 499102.834156 499102.842556 499102.850956 499102.859356 499102.867756 499102.876156 499102.884556 499102.892956 499102.901356 499102.909756 499102.918156 499102.926556 499102.934956 499102.943356 499102.951756 499102.960156 499102.968556 499102.976956 499102.985356 499102.993756 499103.002156 499103.010556 499103.018956 499103.027356 499103.035756 499103.044156 499103.052556 499103.060956 499103.069356 499103.077756 499103.086156 499103.094556 499103.102956 499103.111356 499103.119756
8,499106.3874,344.4,903,914,0.265425683,0.589458161,2.782050085,0.917298904,gaze,,,,499106.387356 499106.404156 499106.412556 499106.420956 499106.429356 499106.437756 499106.446156 499106.454556 499106.462956 499106.471356 499106.479756 499106.488156 499106.496556 499106.504956 499106.513356 499106.521756 499106.530156 499106.538556 499106.546956 499106.555356 499106.563756 499106.572156 499106.580556 499106.588956 499106.597356 499106.605756 499106.614156 499106.622556 499106.630956 499106.639356 499106.647756 499106.656156 499106.664556 499106.672956 499106.681356 499106.689756 499106.698156 499106.706556 499106.714956 499106.723356 499106.731756
9,499116.6858,504,1210,1225,0.207176592,0.264569095,2.793300822,0.520166737,gaze,,,,499116.685756 499116.694156 499116.702556 499116.710956 499116.719356 499116.727756 499116.736156 499116.744556 499116.752956 499116.761356 499116.769756 499116.778156 499116.786556 499116.794956 499116.803356 499116.811756 499116.820156 499116.828556 499116.836956 499116.845356 499116.853756 499116.862156 499116.870556 499116.878956 499116.887356 499116.895756 499116.904156 499116.912556 499116.920956 499116.929356 499116.937756 499116.946156 499116.954556 499116.962956 499116.971356 499116.979756 499116.988156 499116.996556 499117.004956 499117.013356 499117.021756 499117.030156 499117.038556 499117.046956 499117.055356 499117.063756 499117.072156 499117.080556 499117.088956 499117.097356 499117.105756 499117.114156 499117.122556 499117.130956 499117.139356 499117.147756 499117.156156 499117.164556 499117.172956 499117.181356 499117.189756
