id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
0,423455.0323,495.6,22,33,0.483387293,0.724596204,2.258432665,0.996069963,gaze,,,,423455.032269 423455.040669 423455.049069 423455.057469 423455.074269 423455.082669 423455.091069 423455.099469 423455.107869 423455.116269 423455.124669 423455.133069 423455.141469 423455.149869 423455.158269 423455.166669 423455.175069 423455.183469 423455.191869 423455.200269 423455.208669 423455.217069 423455.225469 423455.233869 423455.242269 423455.250669 423455.259069 423455.267469 423455.275869 423455.284269 423455.292669 423455.301069 423455.309469 423455.317869 423455.326269 423455.334669 423455.343069 423455.351469 423455.359869 423455.368269 423455.376669 423455.385069 423455.393469 423455.401869 423455.410269 423455.418669 423455.427069 423455.435469 423455.443869 423455.452269 423455.460669 423455.469069 423455.477469 423455.485869 423455.494269 423455.502669 423455.511069 423455.519469 423455.527869
1,423456.0487,336,47,55,0.451659092,0.59738786,1.673713764,0.986422516,gaze,,,,423456.048669 423456.065469 423456.073869 423456.082269 423456.090669 423456.099069 423456.107469 423456.115869 423456.124269 423456.132669 423456.141069 423456.149469 423456.157869 423456.166269 423456.174669 423456.183069 423456.191469 423456.199869 423456.208269 423456.216669 423456.225069 423456.233469 423456.241869 423456.250269 423456.258669 423456.267069 423456.275469 423456.283869 423456.292269 423456.300669 423456.309069 423456.317469 423456.325869 423456.334269 423456.342669 423456.351069 423456.359469 423456.367869 423456.376269 423456.384669
2,423457.0567,100.8,72,74,0.497460684,0.453298619,2.249787493,0.906202227,gaze,,,,423457.056669 423457.065069 423457.073469 423457.081869 423457.090269 423457.098669 423457.107069 423457.115469 423457.123869 423457.132269 423457.140669 423457.149069 423457.157469
3,423459.1315,277.2,120,125,0.423773075,0.610034203,2.764295662,1,gaze,,,,423459.131469 423459.139869 423459.148269 423459.156669 423459.165069 423459.181869 423459.190269 423459.198669 423459.207069 423459.215469 423459.223869 423459.232269 423459.240669 423459.249069 423459.257469 423459.265869 423459.274269 423459.282669 423459.291069 423459.299469 423459.307869 423459.316269 423459.324669 423459.333069 423459.341469 423459.349869 423459.358269 423459.366669 423459.375069 423459.383469 423459.391869 423459.400269 423459.408669
4,423460.1395,134.4,140,142,0.439515624,0.372783757,2.214161631,0.913840079,gaze,,,,423460.139469 423460.147869 423460.156269 423460.164669 423460.173069 423460.181469 423460.198269 423460.206669 423460.215069 423460.223469 423460.231869 423460.240269 423460.257069 423460.265469 423460.273869
5,423462.1555,562.8,179,190,0.470213034,0.755134279,2.544170724,0.994940176,gaze,,,,423462.155469 423462.197469 423462.205869 423462.222669 423462.231069 423462.256269 423462.281469 423462.289869 423462.298269 423462.315069 423462.331869 423462.340269 423462.348669 423462.357069 423462.373869 423462.382269 423462.390669 423462.399069 423462.407469 423462.415869 423462.432669 423462.441069 423462.449469 423462.457869 423462.466269 423462.474669 423462.483069 423462.491469 423462.499869 423462.508269 423462.516669 423462.525069 423462.541869 423462.550269 423462.558669 423462.567069 423462.575469 423462.583869 423462.592269 423462.600669 423462.609069 423462.617469 423462.625869 423462.634269 423462.642669 423462.651069 423462.659469 423462.676269 423462.709869 423462.718269
6,423463.2055,117.6,204,206,0.491830827,0.614351932,2.799031858,0.947267036,gaze,,,,423463.205469 423463.213869 423463.222269 423463.230669 423463.239069 423463.247469 423463.255869 423463.264269 423463.272669 423463.281069 423463.289469 423463.297869 423463.306269 423463.314669 423463.323069
7,423464.2135,243.6,231,237,0.426302856,0.728883712,2.665039858,0.995632358,gaze,,,,423464.213469 423464.221869 423464.230269 423464.238669 423464.247069 423464.255469 423464.263869 423464.272269 423464.280669 423464.289069 423464.297469 423464.305869 423464.314269 423464.322669 423464.331069 423464.339469 423464.347869 423464.356269 423464.364669 423464.373069 423464.381469 423464.389869 423464.398269 423464.406669 423464.415069 423464.423469 423464.431869 423464.440269 423464.448669 423464.457069
8,423466.2295,126,282,285,0.563119366,0.471475446,0.789144704,0.855821781,gaze,,,,423466.229469 423466.237869 423466.246269 423466.254669 423466.263069 423466.271469 423466.279869 423466.288269 423466.296669 423466.305069 423466.313469 423466.321869 423466.330269 423466.338669 423466.347069 423466.355469
9,423468.2455,142.8,332,336,0.514449207,0.71457598,2.599619285,0.986225035,gaze,,,,423468.245469 423468.253869 423468.262269 423468.270669 423468.279069 423468.287469 423468.295869 423468.304269 423468.312669 423468.321069 423468.329469 423468.337869 423468.346269 423468.354669 423468.363069 423468.371469 423468.379869 423468.388269
