id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
0,398877.5333,315,0,4,0.469672436,0.696798849,2.751974092,0.95174124,gaze,,,,398877.5332855 398877.5374855 398877.54168549995 398877.5500855 398877.5668855 398877.5710855 398877.5794855 398877.58368549997 398877.5878855 398877.5920855 398877.5962855 398877.6004855 398877.60468550003 398877.61308549996 398877.6214855 398877.6256855 398877.6298855 398877.6382855 398877.6466855 398877.6592855 398877.66348550003 398877.6802855 398877.6844855 398877.6886855 398877.6970855 398877.70128549996 398877.7054855 398877.7096855 398877.7138855 398877.7222855 398877.7264855 398877.7306855 398877.73488550005 398877.7432855 398877.7474855 398877.7516855 398877.7558855 398877.7642855 398877.7684855 398877.77688549994 398877.7810855 398877.7852855 398877.79368550004 398877.7978855 398877.8020855 398877.8062855 398877.8146855 398877.8230855 398877.8314855 398877.8440855 398877.8482855
1,398879.1965,176.4,34,37,0.462660479,0.468589246,2.890822585,0.917067946,gaze,,,,398879.19648549997 398879.2342855 398879.24688550003 398879.2510855 398879.2594855 398879.2636855 398879.2678855 398879.28468549997 398879.2888855 398879.3014855 398879.31408549997 398879.3224855 398879.33088549995 398879.33508550003 398879.3392855 398879.3434855 398879.34768550005 398879.3518855 398879.3602855 398879.3686855 398879.37288549996
2,398881.0529,100.8,64,66,0.507567994,0.342038731,1.663090437,0.858954987,gaze,,,,398881.0528855 398881.0612855 398881.06548550003 398881.07388549997 398881.0822855 398881.0864855 398881.0990855 398881.10328549996 398881.1074855 398881.1116855 398881.1158855 398881.12428550003 398881.1284855 398881.1410855 398881.1452855 398881.1494855 398881.15368550003
3,398882.5481,315,91,96,0.454896039,0.48815924,2.94136666,0.894731818,gaze,,,,398882.5480855 398882.55648549995 398882.5648855 398882.5816855 398882.5942855 398882.6026855 398882.6110855 398882.6236855 398882.62788549997 398882.6446855 398882.6656855 398882.6824855 398882.6866855 398882.6950855 398882.6992855 398882.70768550003 398882.7202855 398882.7286855 398882.73288549995 398882.7370855 398882.7412855 398882.7454855 398882.74968550005 398882.7538855 398882.7622855 398882.7706855 398882.7790855 398882.7832855 398882.79168549995 398882.7958855 398882.8000855 398882.8042855 398882.8126855 398882.8168855 398882.8210855 398882.8294855 398882.8378855 398882.8462855 398882.8504855 398882.8588855 398882.8630855
4,398887.5587,143.8935,165,168,0.503574609,0.616705784,2.84100542,0.970347711,gaze,,,,398887.5586855 398887.5628855 398887.57128549996 398887.5838855 398887.5880855 398887.5922855 398887.5964855 398887.6006855 398887.60488550004 398887.6090855 398887.6132855 398887.6174855 398887.6258855 398887.6342855 398887.6384855 398887.6426855 398887.6468855 398887.6552855 398887.6594855 398887.6678855 398887.6720855 398887.6762855 398887.6804855 398887.6846855 398887.68888549996 398887.702579
5,398888.8271,189,185,187,0.470230412,0.402921408,2.815040312,0.871695981,gaze,,,,398888.8270855 398888.83128549997 398888.8480855 398888.85228550003 398888.8606855 398888.8690855 398888.88168550003 398888.89008549997 398888.8984855 398888.9026855 398888.9236855 398888.9320855 398888.9362855 398888.9446855 398888.9572855 398888.9614855 398888.96988550003 398888.9824855 398888.9866855 398888.9950855 398888.99928550003 398889.0160855
6,398889.8519,109.2,200,204,0.436863091,0.471709715,2.897395025,0.90600002,gaze,,,,398889.8518855 398889.8602855 398889.86448550003 398889.87288549996 398889.8770855 398889.89388550003 398889.8980855 398889.9106855 398889.9148855 398889.9190855 398889.92328550003 398889.9274855 398889.93168549996 398889.9358855 398889.9442855 398889.9484855 398889.9610855
7,398891.6033,281.4,244,250,0.466612158,0.255266134,2.840566438,0.766318461,gaze,,,,398891.60328549996 398891.6074855 398891.6158855 398891.62428550003 398891.63268549996 398891.6410855 398891.6452855 398891.65368550003 398891.6578855 398891.66208549996 398891.6662855 398891.6746855 398891.68308550003 398891.6872855 398891.6914855 398891.69568550005 398891.7040855 398891.7082855 398891.7166855 398891.7250855 398891.7334855 398891.7376855 398891.7418855 398891.7460855 398891.75448550005 398891.7586855 398891.7712855 398891.7754855 398891.77968549996 398891.7880855 398891.7922855 398891.7964855 398891.8048855 398891.8090855 398891.8174855 398891.8258855 398891.8342855 398891.83848549996 398891.8510855 398891.8594855 398891.86788549996 398891.87208550004 398891.8804855 398891.8846855
8,398892.7205,126,270,273,0.525306611,0.478261888,1.369388086,0.90926556,gaze,,,,398892.7204855 398892.7330855 398892.73728550004 398892.7414855 398892.7498855 398892.76248549996 398892.7666855 398892.7708855 398892.7750855 398892.7834855 398892.79608550004 398892.8002855 398892.8044855 398892.8128855 398892.8170855 398892.8254855 398892.8296855 398892.8380855 398892.8422855 398892.8464855
9,398893.7579,130.2,293,296,0.264026089,0.393197682,2.695577813,0.859192923,gaze,,,,398893.7578855 398893.7662855 398893.7704855 398893.77888550004 398893.7830855 398893.7872855 398893.7998855 398893.8082855 398893.8166855 398893.8208855 398893.8250855 398893.8292855 398893.8334855 398893.83768550004 398893.8418855 398893.8502855 398893.8586855 398893.86708550004 398893.8754855 398893.8838855 398893.8880855
