id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
0,250418.7623,327.6,74,82,0.320974138,0.404729962,2.560010362,0.995320208,gaze,,,,250418.762296 250418.770696 250418.779096 250418.787496 250418.795896 250418.804296 250418.812696 250418.821096 250418.829496 250418.837896 250418.846296 250418.854696 250418.863096 250418.871496 250418.879896 250418.888296 250418.896696 250418.905096 250418.913496 250418.921896 250418.930296 250418.938696 250418.947096 250418.955496 250418.963896 250418.972296 250418.980696 250418.989096 250418.997496 250419.005896 250419.014296 250419.022696 250419.031096 250419.039496 250419.047896 250419.056296 250419.064696 250419.073096 250419.081496 250419.089896
1,250419.7703,352.8,101,111,0.598067857,0.598277127,2.865699436,0.925279925,gaze,,,,250419.770296 250419.778696 250419.787096 250419.795496 250419.803896 250419.812296 250419.820696 250419.829096 250419.837496 250419.845896 250419.854296 250419.862696 250419.871096 250419.879496 250419.887896 250419.896296 250419.904696 250419.913096 250419.921496 250419.929896 250419.938296 250419.946696 250419.955096 250419.963496 250419.980296 250419.988696 250419.997096 250420.005496 250420.013896 250420.022296 250420.030696 250420.039096 250420.047496 250420.055896 250420.064296 250420.072696 250420.081096 250420.089496 250420.097896 250420.106296 250420.114696 250420.123096
2,250420.7783,134.4,128,131,0.515693759,0.772563834,2.622146454,0.910441644,gaze,,,,250420.778296 250420.786696 250420.795096 250420.803496 250420.811896 250420.820296 250420.828696 250420.837096 250420.845496 250420.853896 250420.862296 250420.870696 250420.879096 250420.887496 250420.895896 250420.904296 250420.912696
3,250422.9203,235.2,186,193,0.653014192,0.635164184,2.831863621,0.96640513,gaze,,,,250422.920296 250422.928696 250422.945496 250422.953896 250422.962296 250422.970696 250422.979096 250422.987496 250422.995896 250423.004296 250423.012696 250423.021096 250423.029496 250423.037896 250423.046296 250423.054696 250423.063096 250423.071496 250423.079896 250423.096696 250423.105096 250423.121896 250423.130296 250423.138696 250423.147096 250423.155496
4,250423.9451,235.2,214,221,0.438287808,0.773859689,2.385592117,0.911103073,gaze,,,,250423.945096 250423.953496 250423.961896 250423.970296 250423.987096 250423.995496 250424.003896 250424.012296 250424.020696 250424.029096 250424.037496 250424.045896 250424.054296 250424.062696 250424.071096 250424.079496 250424.087896 250424.096296 250424.104696 250424.113096 250424.121496 250424.129896 250424.138296 250424.146696 250424.155096 250424.163496 250424.171896 250424.180296
5,250426.1627,142.8,274,278,0.421495702,0.321880076,1.217715021,0.883588896,gaze,,,,250426.162696 250426.171096 250426.179496 250426.187896 250426.196296 250426.204696 250426.213096 250426.221496 250426.229896 250426.238296 250426.246696 250426.255096 250426.263496 250426.271896 250426.280296 250426.288696 250426.297096 250426.305496
6,250429.2791,134.4,362,365,0.430754785,0.325893083,2.790559746,0.898816291,gaze,,,,250429.279096 250429.287496 250429.295896 250429.304296 250429.312696 250429.321096 250429.329496 250429.337896 250429.346296 250429.354696 250429.363096 250429.371496 250429.379896 250429.388296 250429.396696 250429.405096 250429.413496
7,250430.2871,109.2,389,391,0.453370151,0.388588988,0.463637047,0.899690488,gaze,,,,250430.287096 250430.295496 250430.303896 250430.312296 250430.320696 250430.329096 250430.337496 250430.345896 250430.354296 250430.362696 250430.371096 250430.379496 250430.387896 250430.396296
8,250433.4203,117.6,474,477,0.500636952,0.586393508,2.706980741,0.989809372,gaze,,,,250433.420296 250433.437096 250433.445496 250433.453896 250433.462296 250433.470696 250433.479096 250433.487496 250433.495896 250433.504296 250433.512696 250433.521096 250433.529496 250433.537896
9,250434.4283,159.6,501,505,0.434879636,0.277319717,2.30526026,0.867158258,gaze,,,,250434.428296 250434.436696 250434.445096 250434.453496 250434.461896 250434.470296 250434.478696 250434.487096 250434.495496 250434.503896 250434.512296 250434.520696 250434.529096 250434.537496 250434.545896 250434.554296 250434.562696 250434.571096 250434.579496 250434.587896
