id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
0,249422.0351,378,57,67,0.631955526,0.496331255,2.820446563,0.92228959,gaze,,,,249422.035096 249422.043496 249422.051896 249422.060296 249422.068696 249422.077096 249422.085496 249422.093896 249422.102296 249422.110696 249422.119096 249422.127496 249422.135896 249422.144296 249422.152696 249422.161096 249422.169496 249422.177896 249422.186296 249422.194696 249422.203096 249422.211496 249422.219896 249422.228296 249422.236696 249422.245096 249422.253496 249422.261896 249422.270296 249422.278696 249422.287096 249422.295496 249422.303896 249422.312296 249422.320696 249422.329096 249422.337496 249422.345896 249422.354296 249422.362696 249422.371096 249422.379496 249422.387896 249422.396296 249422.404696 249422.413096
1,249423.0431,201.6,84,90,0.739835683,0.528209723,2.814553369,0.920474693,gaze,,,,249423.043096 249423.051496 249423.059896 249423.068296 249423.076696 249423.093496 249423.101896 249423.110296 249423.118696 249423.127096 249423.135496 249423.143896 249423.152296 249423.160696 249423.169096 249423.177496 249423.185896 249423.194296 249423.202696 249423.211096 249423.219496 249423.227896 249423.236296 249423.244696
2,249424.0595,142.8,111,115,0.613863264,0.545045811,2.895207627,0.935867632,gaze,,,,249424.059496 249424.067896 249424.076296 249424.084696 249424.093096 249424.101496 249424.118296 249424.126696 249424.135096 249424.143496 249424.151896 249424.160296 249424.168696 249424.177096 249424.185496 249424.193896 249424.202296
3,249425.1179,134.4,136,139,0.590751546,0.517918239,1.264516476,0.916253439,gaze,,,,249425.117896 249425.134696 249425.143096 249425.151496 249425.159896 249425.168296 249425.176696 249425.185096 249425.193496 249425.201896 249425.210296 249425.218696 249425.227096 249425.235496 249425.243896 249425.252296
4,249426.1259,310.8,161,169,0.468655354,0.768144315,1.388090566,0.998016702,gaze,,,,249426.125896 249426.134296 249426.142696 249426.151096 249426.159496 249426.167896 249426.176296 249426.184696 249426.193096 249426.201496 249426.209896 249426.218296 249426.226696 249426.235096 249426.243496 249426.251896 249426.260296 249426.268696 249426.277096 249426.285496 249426.293896 249426.310696 249426.319096 249426.327496 249426.335896 249426.344296 249426.352696 249426.361096 249426.369496 249426.377896 249426.386296 249426.403096 249426.411496 249426.419896 249426.428296 249426.436696
5,249427.2431,210,189,194,0.650900244,0.220716708,2.694187805,0.856978218,gaze,,,,249427.243096 249427.251496 249427.259896 249427.268296 249427.276696 249427.285096 249427.293496 249427.301896 249427.310296 249427.318696 249427.327096 249427.335496 249427.343896 249427.352296 249427.360696 249427.369096 249427.377496 249427.385896 249427.394296 249427.402696 249427.411096 249427.419496 249427.427896 249427.436296 249427.444696 249427.453096
6,249428.2511,226.8,213,219,0.518184198,0.547416923,1.553257801,0.962190917,gaze,,,,249428.251096 249428.259496 249428.267896 249428.276296 249428.284696 249428.293096 249428.301496 249428.309896 249428.318296 249428.326696 249428.335096 249428.343496 249428.351896 249428.360296 249428.377096 249428.385496 249428.393896 249428.402296 249428.410696 249428.419096 249428.427496 249428.435896 249428.444296 249428.452696 249428.461096 249428.469496 249428.477896
7,249431.2247,520.8,292,306,0.418441204,0.709322982,1.010327769,0.950170957,gaze,,,,249431.224696 249431.653096 249431.661496 249431.669896 249431.678296 249431.686696 249431.695096 249431.703496 249431.711896 249431.720296 249431.728696 249431.737096 249431.745496
8,249432.2831,100.8,321,324,0.594785373,0.37529328,2.912472675,0.769631523,gaze,,,,249432.283096 249432.291496 249432.299896 249432.308296 249432.316696 249432.325096 249432.333496 249432.341896 249432.350296 249432.358696 249432.367096 249432.375496 249432.383896
9,249433.4759,109.2,352,355,0.360811194,0.260131425,2.904383991,0.968368684,gaze,,,,249433.475896 249433.484296 249433.492696 249433.501096 249433.509496 249433.517896 249433.526296 249433.534696 249433.543096 249433.551496 249433.559896 249433.568296 249433.576696 249433.585096
10,249434.6687,100.8,385,387,0.61798763,0.26789675,2.916100508,0.972870941,gaze,,,,249434.668696 249434.677096 249434.685496 249434.693896 249434.702296 249434.710696 249434.719096 249434.727496 249434.735896 249434.744296 249434.752696 249434.761096 249434.769496
11,249435.6767,176.4,413,417,0.604382779,0.723827905,1.978610094,0.982698043,gaze,,,,249435.676696 249435.685096 249435.693496 249435.701896 249435.710296 249435.718696 249435.735496 249435.743896 249435.752296 249435.760696 249435.769096 249435.777496 249435.785896 249435.794296 249435.802696 249435.811096 249435.819496 249435.827896 249435.836296 249435.844696 249435.853096
12,249436.6847,134.4,439,442,0.530005058,0.219770476,1.660917904,0.907776254,gaze,,,,249436.684696 249436.693096 249436.701496 249436.709896 249436.718296 249436.726696 249436.735096 249436.743496 249436.751896 249436.760296 249436.768696 249436.777096 249436.785496 249436.793896 249436.802296 249436.810696 249436.819096
13,249437.6927,478.8,466,479,0.469300793,0.582701877,2.947503309,0.994169162,gaze,,,,249437.692696 249437.701096 249437.709496 249437.717896 249437.726296 249437.734696 249437.743096 249437.751496 249437.759896 249437.768296 249437.776696 249437.785096 249437.793496 249437.801896 249437.810296 249437.818696 249437.827096 249437.835496 249437.843896 249437.852296 249437.860696 249437.869096 249437.877496 249437.885896 249437.894296 249437.902696 249437.911096 249437.919496 249437.927896 249437.936296 249437.944696 249437.953096 249437.961496 249437.969896 249437.978296 249437.986696 249437.995096 249438.003496 249438.011896 249438.020296 249438.028696 249438.037096 249438.045496 249438.053896 249438.062296 249438.070696 249438.079096 249438.087496 249438.095896 249438.104296 249438.112696 249438.121096 249438.129496 249438.137896 249438.146296 249438.154696 249438.163096 249438.171496
