id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
0,223180.8954,109.2,3,6,0.631842882,0.607253666,2.968621751,0.902406368,gaze,,,,223180.895353 223180.903753 223180.920553 223180.928953 223180.937353 223180.954153 223180.970953 223180.987753 223181.004553
1,223181.9034,201.6,25,29,0.490097465,0.554533581,2.653806334,0.611372399,gaze,,,,223181.903353 223181.920153 223181.928553 223181.945353 223181.953753 223181.962153 223181.987353 223181.995753 223182.004153 223182.020953 223182.029353 223182.054553 223182.062953 223182.071353 223182.079753 223182.096553 223182.104953
2,223184.0202,176.4,66,70,0.541878586,0.344489258,2.68754346,0.767871026,gaze,,,,223184.020153 223184.036953 223184.045353 223184.070553 223184.078953 223184.095753 223184.104153 223184.112553 223184.129353 223184.146153 223184.154553 223184.162953 223184.171353 223184.196553
3,223185.0366,100.8,86,88,0.526086507,0.529469984,2.149174744,0.875050634,gaze,,,,223185.036553 223185.044953 223185.061753 223185.070153 223185.078553 223185.086953 223185.103753 223185.120553 223185.128953 223185.137353
4,223187.145,100.8,127,129,0.640940684,0.106590487,2.956183983,0.57423932,gaze,,,,223187.144953 223187.153353 223187.170153 223187.178553 223187.195353 223187.203753 223187.220553 223187.228953 223187.237353 223187.245753
5,223188.2538,277.2,149,154,0.426077792,0.167162161,2.153506893,0.73570562,gaze,,,,223188.253753 223188.262153 223188.270553 223188.295753 223188.304153 223188.320953 223188.329353 223188.346153 223188.354553 223188.371353 223188.379753 223188.396553 223188.404953 223188.413353 223188.421753 223188.438553 223188.446953 223188.463753 223188.480553 223188.488953 223188.505753 223188.514153 223188.522553 223188.530953
6,223189.2702,243.6,168,173,0.590607107,0.328436315,2.892606535,0.765303908,gaze,,,,223189.270153 223189.278553 223189.286953 223189.295353 223189.312153 223189.320553 223189.337353 223189.345753 223189.362553 223189.370953 223189.379353 223189.396153 223189.404553 223189.421353 223189.429753 223189.438153 223189.446553 223189.463353 223189.471753 223189.488553 223189.496953 223189.505353 223189.513753
7,223192.4034,420,229,237,0.424006256,0.520540498,2.682039559,0.953644662,gaze,,,,223192.403353 223192.428553 223192.436953 223192.445353 223192.470553 223192.478953 223192.487353 223192.495753 223192.512553 223192.520953 223192.546153 223192.554553 223192.562953 223192.571353 223192.588153 223192.596553 223192.613353 223192.621753 223192.638553 223192.646953 223192.663753 223192.688953 223192.697353 223192.705753 223192.714153 223192.730953 223192.739353 223192.747753 223192.772953 223192.781353 223192.789753 223192.814953 223192.823353
8,223195.4358,243.6,291,297,0.373177415,0.160147554,2.772142959,0.824876377,gaze,,,,223195.435753 223195.444153 223195.460953 223195.469353 223195.486153 223195.494553 223195.511353 223195.519753 223195.536553 223195.544953 223195.561753 223195.570153 223195.586953 223195.595353 223195.603753 223195.620553 223195.637353 223195.645753 223195.662553 223195.670953 223195.679353
9,223196.4438,100.8,314,316,0.549125105,0.312904313,2.438567712,0.809993997,gaze,,,,223196.443753 223196.468953 223196.477353 223196.485753 223196.494153 223196.510953 223196.536153 223196.544553
