0.0,6.518053,8.015334,14.785158,3.5965052,3.379304,5.36119,2.154027,0.6717677,0.0,7.9313917,1.6269996,4.024516,1.1790466,5.077892,6.083006,0.0,5.2952175,2.4200008,8.977588,1.7410113,0.81322694,4.987317,1.9001079,0.0,5.4304123,0.4772452,1.145617,0.042218924,0.055809498,5.263365,4.4455724,0.2442592,16.530785,2.1716661,5.8399363,3.812327,8.78099,5.2130365,11.830171,6.817025,16.281015,3.4690683,0.0,6.187258,1.9467865,0.91196597,27.011948,34.01236,4.5650973,0.0,5.410326,7.5744534,13.080358,0.0,0.0,23.962574,0.0,15.671863,3.2462993,6.4376984,0.48631608,0.84650886,5.214649,3.8334365,3.582555,7.130018,0.0,1.2382609,0.0,6.885132,8.147036,12.199031,0.007032436,3.0395777,12.37961,4.9144936,0.0,3.6590827,0.0,0.62745655,1.9703323,3.7377863,0.6070593,0.97483516,1.2805386,2.9265976,5.1019006,2.78552,4.5589232,1.3416388,2.3277705,14.786367,2.8842127,0.0,0.0,0.0,1.5519993,2.097928,17.228071,1.213433,10.865428,0.23467278,0.0,4.450247,8.674954,5.329795,1.7254416,4.0289335,1.662328,8.518954,2.9075153,1.3062236,0.0,0.0,0.52979726,17.00799,4.8612137,24.33389,0.81666684,2.6727185,3.0599294,5.9188595,5.3907948,13.707624,2.0892186,5.7097483,0.0,10.535364,2.5189738,2.168663,0.0,6.4502,2.062126,0.0,4.414332,8.177849,7.739483,3.9626236,0.0,19.611362,2.3095632,7.009821,0.10215306,2.2258818,5.4347568,0.8998711,0.675123,11.751155,6.95622,0.0,2.193807,0.0,3.3877554,6.622554,5.9991264,0.0,0.0,0.0,0.0,5.863106,10.629933,2.078621,6.807472,10.88787,2.5315323,4.023156,0.0,1.9473926,4.28792,1.6925797,1.38002,0.0,3.0779064,0.0,4.780405,22.212227,0.0043416037,10.253847,0.0,2.877469,0.0,2.4868054,6.7098703,8.040415,2.663912,9.121842,2.3823211,3.8961627,8.927465,11.971973,8.943867,0.8133701,4.052015,1.574333,5.6069345,8.665398,18.305412,6.2701883,0.7068709,3.7248368,0.0,0.91465384,3.3459325,0.16611913,7.2203927,3.1976638,8.264695,5.806989,2.9230294,3.5401452,14.155334,15.707329,1.7067415,3.7264636,1.9858804,0.0,0.72532225,0.0,20.299099,3.8444006,10.663044,0.9144586,13.122934,1.8721514,1.5722207,3.6519685,4.2801313,2.6751783,1.1214105,0.2986576,0.0,0.0,0.5637789,0.0,6.4130397,0.41750616,6.2947407,0.9222414,4.1765027,4.026704,13.941333,0.0,3.402312,0.12714624,5.5797663,1.7187544,9.592323,0.6606056,3.4027362,0.0,0.0,7.303175,10.524605,43.037674,3.034767,0.0,6.947161,6.129005,7.6149187,0.9038433,6.9452953,0.40441802,2.2522638,5.8885245,8.263838,8.896725,2.7445264,0.9678797,0.034907408,7.334913,1.5875522,6.146549,3.5977902,8.131921,4.1186543,10.836153,2.7107668,0.0,13.969578,2.1262112,1.4271343,9.139195,0.0,1.99751,2.9556203,1.1444646,1.2303503,0.6099583,0.0,16.396128,0.0,2.4076824,0.10215345,6.00207,1.3917955,3.70422,2.3250499,0.0,3.2364209,3.906306,3.2305257,0.0,0.9886906,6.4815054,13.371977,0.6900365,5.590478,7.612625,4.461972,5.9200034,3.5200174,12.716197,8.015492,4.6841955,1.0337701,22.256298,16.0487,2.3733573,2.705113,3.8916569,5.589609,15.976271,3.472265,5.899779,4.7005396,0.0,0.4200269,3.0558822,23.919592,5.5150557,1.1947387,0.02814147,5.3095846,3.6084518,5.1728086,0.0,4.858643,4.625617,12.024534,3.1816561,0.6843622,1.0746505,0.0,0.0,3.600875,0.9039178,10.423629,16.779606,1.1220593,0.0,1.3359681,8.944887,2.2279975,14.295008,0.1284821,6.274214,5.3305664,1.0684036,3.348838,4.5493503,4.140029,4.759283,4.9236774,3.1640942,10.096033,12.731115,0.4855771,1.0156283,0.0,0.49094093,7.8478184,0.2896536,0.0,0.0,1.3105265,1.4023242,0.33622026,3.7474427,0.04302075,2.168433,3.453416,5.3410707,1.7457268,2.3609495,1.0874202,3.0906136,9.495804,0.0,14.519481,14.935299,1.716082,4.8618155,0.6631855,7.7005095,3.473935,0.0,4.512687,7.694485,1.7258598,0.1461392,2.5767856,8.04173,11.156352,0.56109,0.0,12.963479,0.0,8.770706,3.519444,0.9744606,5.496065,0.0,5.96681,1.4952549,5.44228,2.3679852,9.120437,6.6604195,4.9687486,3.588341,3.068199,0.0,0.0,0.23378931,0.044669375,1.2410426,0.08144747,0.0,1.9319019,0.8454303,0.69660217,0.0,6.85763,0.0,12.086964,0.0,6.6765885,7.7053785,2.8193893,1.3996092,0.4660856,0.006840045,8.275061,1.6309333,0.0,7.6810627,0.0,6.765632,2.284247,10.733833,3.3742309,2.1273966,0.0,1.6993457,14.737349,1.4749169,0.2379921,0.0,2.183068,3.9554386,4.767684,4.2285924,8.339895,4.3372593,24.23062,3.68822,1.8752638,6.0455675,0.0,1.1615324,2.283341,1.3086343,3.7122862,7.649809,0.0,3.250329,2.911345,0.44549882,0.7223773,1.7617886,1.0429306,8.931495,2.3296258,11.0548115,3.5397332,0.0,0.0,0.34179682,7.8898,0.0,0.7044228,1.4599437,2.1751616,0.9234263,19.641481,0.0,0.0,4.245447,0.86577857,0.0,1.1946409,3.9294114,0.0,1.671432,1.6245836,9.296471,13.019743,0.8455839,14.795798,3.869862,1.7079995,3.113844,2.2458787,1.0045503,1.0783604,4.473753,2.0657601,0.96411264,0.31517947,0.0,0.2856927,4.831157,0.04720092,0.9587252,2.1340384,5.500842,6.7712755,2.5619662,4.5089874,2.1308305,0.0,3.2906306,0.0,0.17262332,6.2528105,0.0,1.602277,3.2717686,8.354047,12.093746,3.4820752,0.0,3.4036374,4.4297376,13.980327,3.1312928,0.0,1.3709383,2.1495917,5.192328,11.174144,1.1241975,11.844048,6.2366004,2.9078376,0.37625206,0.54411507,4.8769817,4.95321,2.4088192,5.3086157,1.8722126,0.484442,0.0,0.24149102,3.0714273,1.239526,10.427719,0.0,4.012355,9.890299,1.6140788,6.2982283,1.6940668,4.932394,6.5716386,2.166411,7.507853,9.979612,0.2229681,3.9080596,4.4619017,0.0,5.2638607,0.0,21.38435,0.0,11.53204,3.1117077,3.3857718,6.747738,15.625377,0.0,1.3003337,0.0,0.43879572,2.7080777,2.4801645,0.0,2.1491213,1.9584864,0.0,0.0,4.4563704,6.6960907,0.0,4.4519305,3.2056327,3.6988232,9.673942,2.3857396,0.8792131,2.3309617,2.6883843,0.0,0.12598312,5.3514924,7.6192193,3.0715685,7.563692,1.6416622,1.235419,15.215668,1.6548369,3.9630442,5.2099814,0.0,11.617829,5.752971,7.244105,0.0,11.949462,4.300834,13.418618,1.5527903,0.60965157,1.121155,1.0050368,4.6191573,5.1339946,0.0,0.76654094,3.9046352,3.068102,3.802709,1.6332077,3.866492,5.099711,3.5821598,8.108333,10.797361,4.0058346,6.4866214,8.822367,2.6104536,10.31147,0.8370011,7.8514585,0.0,8.376382,10.339454,7.9162917,14.782335,4.9783316,0.34993795,7.855754,3.8937788,0.0,2.8188534,0.0,0.0,1.3928512,9.042072,0.0,1.8891792,3.493924,1.4979429,3.9526105,2.8743722,13.6062355,2.4353776,0.045055684,14.20396,0.0,3.2482579,1.7081631,0.0,4.2371902,0.2890677,4.0418987,6.5010843,12.507536,15.686937,8.414224,22.716993,16.384192,5.041175,7.9641705,0.0,0.0,8.046349,6.5010624,0.0,0.3859779,0.0,1.2620033,0.0,20.873814,9.40167,0.56982374,4.4257345,0.0,1.8687967,0.65254414,0.69603956,2.325009,0.0,0.5757712,0.87964183,3.5844796,0.0,12.079896,7.2725816,15.204667,1.0116296,4.265561,3.822658,8.1531105,1.1764135,11.304988,8.261748,1.4061465,0.0,19.452923,2.4773679,0.9026539,0.71512365,3.52913,0.0,12.328384,12.853821,5.6448517,3.3311095,14.291132,1.2578217,13.915722,2.611237,0.0,0.0,1.8552418,11.363665,0.0,0.0,10.880917,1.225462,4.305089,0.24008009,1.3103364,1.4644399,4.755035,8.251772,5.329436,0.50384855,4.073827,7.5697546,0.0,6.291136,1.0650876,15.695509,0.0,4.0485187,4.88025,8.119622,3.3649461,9.483152,1.5237055,0.0,0.1238888,0.0,1.9518712,9.513113,21.434046,12.529018,1.5468324,1.4639966,1.3932896,1.5444721,1.9341154,0.8319223,0.0,0.0,2.3237984,3.6895056,0.24781229,4.2731276,6.223222,2.4588892,2.2136405,0.0967629,0.710138,11.21925,4.3243866,0.0,0.0,0.0,0.0,0.0,2.1055255,0.41336027,5.645365,3.4589303,0.8335962,0.0,3.0626986,4.34073,7.867014,2.4442623,0.7815285,0.5080625,27.338278,8.747873,5.270864,0.0,0.0,0.27890632,6.323058,3.5741005,5.464284,0.4594558,0.54270613,1.7954141,7.006932,30.88539,2.3938155,6.4640126,4.451152,6.152693,0.0,2.6530128,4.6270514,8.718679,0.057641715,4.294376,2.0915704,3.4530659,2.2066169,0.0,12.763828,0.28901115,0.14813936,6.0162063,0.0,6.250756,4.5657015,4.189216,9.578651,0.7790772,16.164257,3.8060899,2.9215727,7.997132,2.0701864,5.422784,0.81277454,1.8060733,19.809465,0.53429925,0.5758895,0.0,5.3576827,26.664467,0.0,3.0090442,17.338192,2.8190784,2.7677584,4.4752593,18.48434,2.0952406,0.22778964,1.5820131,0.0,4.722171,4.396653,10.299306,2.0531523,2.4047852,7.3980927,0.0,0.0,0.0,0.73717546,4.0211134,0.0,1.4088473,0.62321424,1.8874974,2.377998,1.55182,0.0,7.580824,1.3952509,6.041199,8.844836,1.2242849,3.45426,5.8081584,4.3790884,2.051524,1.1810253,4.0328665,3.720552,10.979531,3.20548,0.038701057,4.0729313,0.76142466,2.7681339,6.211241,0.0,1.4537191,1.6953857,2.7029574,0.389643,0.47845936,11.919911,3.4399478,1.3301879,3.7138963,0.0,0.0,5.1416984,3.932581,0.60490274,2.623969,3.4426222,0.4826002,2.311089,2.565097,1.4973587,7.3165298,1.1007745,0.0,1.3836226,0.48333663,9.262955,3.2715843,5.9963665,0.2542386,1.1308064,8.412299,3.6782455,7.855935,1.6616081,4.952288,12.263062,0.63294333,0.0,0.0,0.0,2.5158598,3.2962024,1.8144515,0.0,6.6792455,3.3558667,4.859709,7.4703965,9.252445,1.1099508,0.0,3.245345,3.6892512,2.5224106,0.5473277,0.0,6.4741077,15.4359665,5.9919558,3.5580683,8.064559,0.9906947,3.9181602,4.9281387,0.0,1.6383834,0.10223894,6.3800125,0.0,8.783222,6.8038845,3.2065864,0.33958238,3.2992396,1.0898702,1.5061932,0.0,0.0,2.1129565,5.529434,2.4196143,5.6443257,2.3580859,5.9459243,1.8882729,2.991742,12.916996,0.7587768,0.0,9.12759,3.6449478,10.286155,6.840098,0.0,4.2707634,1.4126531,1.529113,0.0,0.32807404,1.3116658,5.049382,1.9258014,2.4758148,4.0586867,5.6705165,1.2501715,3.1702795,2.5060706,2.4668548,0.0,3.871901,5.2669454,0.0,0.0,4.7310543,0.8177892,4.5457377,3.2496548,4.6632357,0.7266374,6.5439167,9.198142,2.375471,8.822872,4.633157,12.028299,3.1098347,15.954459,7.393796,0.8573116,0.0,9.74674,3.1431165,8.742785,9.5231905,2.32812,2.613482,0.5534411,0.4765648,3.3055177,7.7119217,7.0790796,1.0453787,3.4228907,0.8609347,5.3976073,1.2081602,0.0,1.8059946,2.320139,0.0,10.885823,16.453588,8.065979,2.3513842,3.8268633,2.998941,0.0,8.454948,0.4114781,5.389286,0.4729209,0.08526497,10.492907,0.0,1.571426,3.6762033,1.054534,3.962937,9.094895,4.5359373,1.2109863,0.0,5.7262692,0.0,7.545933,4.20119,0.0,3.1726909,3.931787,0.0,10.577095,1.5996612,9.704622,0.0,2.6843417,6.0287895,1.6129214,20.191607,9.925172,6.531366,1.2087495,0.0,6.9060497,4.943689,9.387354,5.3096676,1.1986015,0.0,4.108361,2.5326262,0.0,10.501962,4.9115496,0.98072743,0.0,3.3659759,5.8987966,4.03472,9.697555,0.0,1.8641213,2.4453082,4.656558,4.6091638,6.4399977,8.16642,0.0,0.8416211,3.6567016,0.0,2.2956545,11.833168,0.15830477,1.8266932,2.94692,5.845321,6.196992,0.0,13.205318,0.0,0.0,1.5549171,5.475512,0.4447229,3.7370343,35.684082,4.043136,0.0,3.1914778,0.92699283,0.24322884,4.2450495,8.616607,0.8734536,5.812668,5.2849417,11.130761,18.977108,3.4484017,3.5140665,1.6592246,1.6682382,0.59692603,2.3008902,0.0,2.6288097,0.0,3.4562066,0.96913093,7.303402,2.6292272,0.0,9.467235,0.0,12.038618,5.894035,0.4285717,3.9262147,8.181839,1.3651053,4.366748,4.977504,0.0,2.451115,0.0,0.0,6.851238,0.0,0.92056787,3.7284243,0.3736118,1.7596068,0.0,9.409988,2.6115394,6.2243166,15.524451,3.5943773,0.0,3.2608056,4.641876,9.129368,2.1239958,0.0,2.9697154,3.6909258,0.0,0.0,3.0286953,5.314844,2.27124,4.0418105,24.637844,5.7878957,0.0,8.537113,2.2784374,1.0137943,0.1392877,3.21509,0.5250344,3.8693402,0.07278705,8.531407,1.6745127,5.542715,3.0154767,1.5507342,12.448429,2.9755528,0.88200706,1.221497,20.111319,3.2825303,4.349023,2.7174754,9.54984,1.429668,5.632883,5.686831,0.19063784,0.0,2.6715016,3.6106262,15.567514,0.5933871,7.3482113,11.024344,3.7055738,0.0,9.52114,0.22174537,0.0,5.055293,2.8261824,1.4861561,3.5218596,0.24552307,3.8846593,0.0,0.0,25.642666,0.93710804,9.793388,0.30063498,0.0,0.43326914,23.969725,0.0,0.79410934,19.515858,1.0283282,0.0,2.0239224,0.30215073,10.942485,21.724127,0.64693666,0.95420027,13.655146,1.0327139,19.926563,2.7605011,0.7076886,8.024523,2.443902,3.3117309,0.564646,8.063067,8.843852,7.834006,5.45387,1.6930282,4.460921,4.82558,0.7785236,8.121199,2.683133,2.6713865,1.6738935,4.807267,21.167278,0.4811573,0.0,1.5495982,0.78070164,0.8074944,6.1938143,7.894416,4.1006045,5.1964784,2.510896,0.0,21.51431,1.0269723,2.1105187,13.303408,0.099288486,9.7645,1.5835843,4.767391,2.2587163,2.1854362,0.7305652,0.8989185,3.7302952,2.251779,7.0093317,5.359858,0.0,0.0,1.957281,0.27203405,0.834617,3.171819,9.431163,14.079109,3.5058107,8.833584,12.751245,5.142142,0.8504385,2.2272003,0.0,0.3995505,5.3411245,1.9098412,3.6790214,2.3173525,1.4532219,0.18832454,1.1334653,3.1205742,0.5373353,6.1167245,13.401716,14.400959,0.0,0.0,10.147707,5.919867,4.8647676,2.310354,8.033823,4.1911135,8.411121,0.99657506,0.0,0.71379113,5.0842595,4.848106,13.863113,1.6933128,1.7885318,0.0,7.9149303,0.0,0.0,0.0,1.4042804,6.088494,0.0,0.0,28.61224,4.864385,3.2081614,0.0,13.70431,3.4245512,0.0,5.469682,0.6043081,9.439615,0.0,0.14836176,1.7267468,1.8215882,1.4714447,0.078127265,1.1585485,7.304278,2.9321465,0.22569041,0.16813552,2.6773612,0.32897183,1.4293379,3.8438947,4.6605663,2.72085,0.75580966,0.0,3.1181457,0.8673037,0.23719287,0.0,6.2839932,1.4151776,7.9888654,12.333534,0.35613018,0.37566108,9.479862,9.876914,5.067442,4.5081844,5.9966536,10.12265,0.0,3.817782,3.9825187,6.2231097,7.2934136,3.5119894,0.0,7.8391385,11.56093,2.2873182,3.0888462,0.0,0.0,8.704975,3.4376898,1.9179407,0.0,1.8468754,1.0329223,0.59423983,8.40987,3.9240992,2.382021,4.8414507,1.5202419,2.7337859,9.3435755,0.96336627,1.217402,0.0,2.8078892,15.231808,0.0,2.4587014,0.49563992,0.89413905,1.5213804,5.3819532,0.73493147,1.8624618,1.7635056,6.422058,13.509611,8.8369875,0.0,5.8202267,0.0,1.3398072,9.671977,4.5474453,14.27281,5.6358566,3.3115435,9.58607,2.4459028,1.8863211,0.0,7.9497356,1.7793986,6.981037,5.441972,6.866131,3.1804326,5.734229,5.639564,0.662514,0.0,0.0,2.2819245,1.0862418,2.8719072,3.2005858,0.0,22.232613,10.968152,3.4015515,3.1928203,0.0,0.0,1.9300215,5.2334366,0.6126372,2.6827495,7.4078627,4.2387037,1.3576726,0.0,0.37596005,0.0,4.9442563,7.4590034,3.1134257,0.0,3.2351294,0.0,2.2922578,6.7331734,0.20285821,0.0,1.8539307,0.6999649,1.6309606,6.7840323,0.0,12.239922,10.027966,15.394788,1.8831398,2.6422489,10.33024,7.946415,1.9403206,0.0,1.6163118,0.25950184,0.85294944,0.0,1.5977181,7.332066,0.29099876,0.0,10.38866,0.0,7.3798456,7.415876,5.908939,4.5228496,1.1645977,1.6856122,5.7019386,0.0,3.0013313,1.8266791,0.4371714,25.681215,0.74950147,0.42898563,3.635829,0.13614047,1.6679227,4.419298,0.0,0.0,0.040026892,3.5229683,5.1125627,0.0,4.071559,1.8839993,2.1280634,9.707412,34.167133,2.8661492,0.0,3.1227446,3.4855876,3.4858513,0.41717196,2.6154318,18.946999,1.0507395,6.593216,1.4038603,0.0,0.32903716,5.4597836,3.258326,2.7176232,0.0,10.991179,1.4059165,1.6163919,2.8364632,1.6840007,1.6490616,0.0,1.3685861,0.0,4.1519613,0.0,4.515603,13.660412,0.0,0.0,0.0,0.0,0.0,0.3253125,0.699406,2.8755002,0.80800253,11.836126,0.0,0.56087756,0.5576022,0.5098762,1.7398782,2.528823,0.6840366,2.6153164,0.97555304,1.5206019,0.39362827,0.09788537,3.2052393,10.872608,10.292939,0.79988915,15.465012,5.971293,5.3756523,2.167532,1.6210798,4.359129,6.655607,0.0,0.8443085,0.71210134,20.653366,5.250597,10.458749,25.40482,0.0,2.5943925,4.031603,3.8062184,0.0,1.6785326,2.9359407,0.89862794,4.9458647,2.7253618,0.0,2.4231832,0.58476615,2.8169255,0.0,8.366915,3.222343,0.47691822,7.6126966,3.293568,0.0,5.400096,2.809654,1.0712258,2.660963,0.0,1.8684862,7.872847,0.5974928,6.003526,10.5021,1.3677361,0.083287954,3.9679608,12.288662,15.484098,0.0,6.5849967,3.3954837,9.125224,11.799818,0.91511023,6.106293,3.629299,1.2189621,9.262732,6.8241444,16.11407,0.0,2.7325356,4.065972,0.0,5.1788254,8.06515,8.872224,6.1761518,11.592247,3.5811882,0.0,3.1549492,3.0191,1.1756812,17.056917,4.2280645,5.536672,1.7366165,2.4269733,1.6252462,0.0,10.861265,4.2985444,2.2047284,8.654049,0.0,0.0,0.6416252,1.5792315,1.774973,0.0,8.357903,1.7934353,1.3375067,3.7578623,6.023327,2.573127,6.963328,0.0,0.0,1.4002314,9.615255,5.9030128,3.856822,2.9641228,4.8289948,6.5447783,5.9912043,0.83763254,0.1618036,1.1945653,8.051284,0.0,10.817458,2.6236792,1.4492404,9.127314,4.9431334,6.3122225,0.0,0.9052955,0.08516765,0.0,1.846027,0.0,0.0,1.6569715,1.8626536,5.060045,2.405932,2.164413,0.6007614,4.660294,0.4421688,0.0,1.0427343,0.7927098,11.872399,0.0,0.23338199,6.5951524,1.5187604,1.7247517,1.4176624,1.2478646,5.498318,0.91552335,1.8695205,0.92295635,3.7092905,3.5641937,1.1999298,16.44812,18.655552,0.0,20.722115,0.0,5.455845,4.3615255,0.0,2.071287,0.0,2.3354666,6.3175035,1.5099578,0.0,3.5544267,2.73953,1.9472986,8.804621,11.103914,1.9031602,0.60568607,0.0,0.0024032593,5.807465,1.800217,11.149618,5.465856,0.0,0.6046009,8.628904,12.746469,3.3421078,1.6813254,6.6011925,3.0917091,2.8706942,4.218299,6.52415,8.725376,3.4067123,2.065242,0.0,16.621357,13.54044,1.5498884,7.266202,2.509085,4.682642,2.9888244,9.599036,0.0,4.537003,4.4682026,6.7690563,1.0021544,6.7333984,5.067,3.0185351,0.285636,0.34403968,5.122929,1.0919871,6.828674,0.0,5.1979623,0.0,0.0,3.8554482,0.4555779,6.249907,4.60859,3.1786735,14.87313,1.7250276,6.3270574,0.0,5.9425316,0.0,12.224949,1.4795184,2.8333004,3.5572994,2.8127115,4.755911,4.42892,2.863324,0.0,0.7307024,2.1656332,0.75659657,7.843309,0.42235014,1.0201423,0.0,0.0,2.1342907,0.0,3.6888049,5.3199534,12.701885,1.6221992,0.60832614,0.7559093,7.8049083,2.1797118,1.6791284,3.535427,1.300592,16.018013,0.15961587,2.1018715,0.31209487,0.0,0.7050632,1.6014216,8.278763,1.9723508,1.2661518,2.9726393,0.3393286,0.40566152,0.0,0.353544,0.0,0.026621342,0.8234248,2.153955,15.953254,6.654231,1.5961742,0.80308235,1.7527816,15.984705,9.20176,4.6036634,0.0,0.896595,2.501794,2.464019,10.3624325,0.0,8.905918,7.129051,2.677155,7.7371407,18.501644,8.551215,1.0771662,1.3459905,19.230871,0.0,14.560122,0.0,0.0,1.7589757,4.884573,0.0,1.3489267,7.629026,0.0,12.586864,1.7179453,3.48384,1.6657579,2.5895495,14.94044,0.0,3.8463035,6.434686,6.098032,2.107534,24.333546,5.374993,5.2798214,1.7908012,4.3507385,1.7811863,4.643299,5.08068,7.5769844,11.649426,0.822289,1.2052089,3.853973,0.0,3.5672247,3.6163042,4.1652937,2.6472354,0.69334865,18.361963,1.4971864,0.08002265,0.0,7.1124105,4.315273,0.0,2.8575048,2.2730923,1.7814243,3.712612,2.2474515,3.293317,8.174427,5.743964,18.585125,0.6426842,0.0,3.3842976,7.155198,1.6050044,0.42388588,5.4880295,10.197107,1.1498647,2.4126751,0.0,0.2031369,0.2987727,2.7963922,2.609768,1.3848523,3.7352724,3.412601,1.8229544,0.0,0.0,15.906594,0.28113467,1.9162706,0.0,4.9056497,0.0,14.002581,1.0323522,5.135882,0.61853683,0.0,0.0,8.852294,5.151588,0.0,0.0,13.842699,3.3599472,20.410713
